region,in_current_catalogue,recommended_candidate,group,regional_rank,taxon_id,common_name,scientific_name,observation_count,proposed_frequency_rarity,current_editorial_rarity,current_prestige,model_version,review_action
mediterranean_europe,no,no,amphibians,69,27677,Olm,Proteus anguinus,50,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,70,27510,Supramonte Cave Salamander,Speleomantes supramontis,40,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,71,66093,Karpathos Salamander,Lyciasalamandra helverseni,39,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,72,24477,Mallorcan Midwife Toad,Alytes muletensis,32,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,amphibians,73,992054,African Green Toad,Bufotes boulengeri,26,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,74,1558164,Pool Frog,Pelophylax lessonae,26,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,75,27515,Monte Albo Cave Salamander,Speleomantes flavus,24,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,76,25313,Syrian Spadefoot,Pelobates syriacus,20,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,77,66336,Albanian Water Frog,Pelophylax shqipericus,20,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,78,476663,Balkan-Anatolian Crested Newt,Triturus ivanbureschi,20,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,79,65426,Moroccan Painted Frog,Discoglossus scovazzi,15,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,80,120810,Italian Edible Frog,Pelophylax hispanicus,13,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,81,25488,Moor Frog,Rana arvalis,13,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,82,27705,Danube Crested Newt,Triturus dobrogicus,10,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,amphibians,83,25457,African Clawed Frog,Xenopus laevis,10,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,84,517047,Mauritanian Toad,Sclerophrys mauritanica,9,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,85,67190,Sette Fratelli Cave Salamander,Speleomantes sarrabusensis,8,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,86,66335,Sahara Frog,Pelophylax saharicus,4,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,87,120809,Graf's Hybrid Frog,Pelophylax grafi,3,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,88,64372,Montseny brook Newt,Calotriton arnoldi,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,amphibians,89,25260,Brown Brood Frog,Pseudophryne bibronii,1,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,361,4364,Ring-billed Gull,Larus delawarensis,209,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,362,1026,Western Capercaillie,Tetrao urogallus,203,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,363,145026,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,199,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,364,3911,Jack Snipe,Lymnocryptes minimus,193,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,365,9211,Cretzschmar's Bunting,Emberiza caesia,188,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,366,4209,Horned Grebe,Podiceps auritus,186,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,367,4170,European Storm-Petrel,Hydrobates pelagicus,182,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,368,117059,Snow Bunting,Plectrophenax nivalis,182,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,369,14591,Red-whiskered Bulbul,Pycnonotus jocosus,182,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,370,116918,Icterine Warbler,Hippolais icterina,180,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,371,201181,Western Olivaceous Warbler,Iduna opaca,178,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,372,116940,Savi's Warbler,Locustella luscinioides,178,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,373,3743,Hadada Ibis,Bostrychia hagedash,177,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,374,1289201,Moltoni's Warbler,Curruca subalpina,175,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,375,73203,Red Phalarope,Phalaropus fulicarius,175,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,376,117000,Bearded Reedling,Panurus biarmicus,171,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,377,117028,Yellow-browed Warbler,Phylloscopus inornatus,170,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,378,367572,Red-masked Parakeet,Psittacara erythrogenys,170,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,379,4489,Parasitic Jaeger,Stercorarius parasiticus,169,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,380,5178,Pallid Harrier,Circus macrourus,164,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,381,1581937,Levant Sparrowhawk,Tachyspiza brevipes,163,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,382,4519,Common Murre,Uria aalge,163,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,383,12837,Isabelline Wheatear,Oenanthe isabellina,159,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,384,18301,Grey-headed Woodpecker,Picus canus,156,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,385,4224,Red-necked Grebe,Podiceps grisegena,154,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,386,2966,African Collared-Dove,Streptopelia roseogrisea,151,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,387,3893,Lesser Yellowlegs,Tringa flavipes,147,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,388,116941,Common Grasshopper Warbler,Locustella naevia,143,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,389,7188,Ringed Teal,Callonetta leucophrys,142,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,390,7120,Muscovy Duck,Cairina moschata,141,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,391,145108,Rosy Starling,Pastor roseus,141,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,392,850858,Velvet Scoter,Melanitta fusca,140,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,393,7170,Long-tailed Duck,Clangula hyemalis,136,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,394,17669,Eurasian Three-toed Woodpecker,Picoides tridactylus,131,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,395,3056,Laurel Pigeon,Columba junoniae,130,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,396,7087,Brant,Branta bernicla,128,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,397,327608,Rüppell's Griffon,Gyps rueppelli,128,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,398,111450,Azores Bullfinch,Pyrrhula murina,127,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,399,144297,Great Skua,Stercorarius skua,124,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,birds,400,4259,Lesser Flamingo,Phoeniconaias minor,119,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,fish,30,101204,Eastern Mosquitofish,Gambusia holbrooki,1939,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,exclude,fish,99,58612,Goldfish,Carassius auratus,563,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,153,47635,European Bullhead,Cottus gobio,260,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,154,621911,Streaked Gurnard,Chelidonichthys lastoviza,258,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,155,580747,Bright Glasseye,Heteropriacanthus fulgens,254,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,156,101626,Yellow-headed Goby,Gobius xanthocephalus,250,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,157,50971,Barred Hogfish,Bodianus scrofa,245,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,158,127706,Brown Garden Eel,Heteroconger longissimus,241,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,159,623936,Thinlip Mullet,Chelon ramada,240,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,160,64452,Mottled Grouper,Mycteroperca rubra,230,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,161,118700,Steven's Goby,Gobius gasteveni,226,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,162,50984,Bluefish,Pomatomus saltatrix,222,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,163,112120,Italian rudd,Scardinius hesperidicus,221,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,164,243643,Fangtooth Moray,Enchelycore anatina,220,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,165,446061,Roule's Goby,Gobius roulei,216,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,166,1416287,Freshwater Blenny,Salariopsis fluviatilis,215,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,167,48403,Threespine Stickleback,Gasterosteus aculeatus,211,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,168,359901,African Striped Grunt,Parapristipoma octolineatum,203,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,169,68069,Lusitanian toadfish,Halobatrachus didactylus,199,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,170,118624,Greater Pipefish,Syngnathus acus,199,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,171,118628,Tub Gurnard,Chelidonichthys lucerna,196,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,172,98108,Southern Iberian Spined Loach,Cobitis paludica,195,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,173,93612,Alborella,Alburnus arborella,193,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,174,113001,Northern Iberian chub,Squalius carolitertii,188,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,175,114177,Tench,Tinca tinca,183,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,176,118600,European Sardine,Sardina pilchardus,182,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,177,118594,Sand Smelt,Atherina presbyter,181,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,178,132368,Silver Puffer,Lagocephalus sceleratus,177,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,179,179551,Hairy Blenny,Labrisomus nuchipinnis,176,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,180,613689,Calandino,Squalius alburnoides,171,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,181,98092,Italian Spined Loach,Cobitis bilineata,170,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,182,120699,Starry Weever,Trachinus radiatus,170,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,183,48156,Zander,Sander lucioperca,169,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,184,56940,Atlantic Bonito,Sarda sarda,169,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,185,118616,Spotted Seabass,Dicentrarchus punctatus,168,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,186,49596,Brook Trout,Salvelinus fontinalis,167,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,187,128425,Oriental Weatherfish,Misgurnus anguillicaudatus,166,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,188,51553,Almaco Jack,Seriola rivoliana,166,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
mediterranean_europe,no,no,fish,189,617424,Reticulated Leatherjacket,Stephanolepis diaspros,164,not_ranked,,,inaturalist-regional-frequency-v1,compare then edit workbook
